,station,netvec,datevec,freq,freqsd,ipi,ipisd,peakcounts,propcounts,all_nseq
199,KEMF,ONC,2012-12-01,18.8,0.67940552017,18.5,1.40127388535,368.0,1.91656684548,98.0
200,KEMF,ONC,2012-12-01,22.8,0.636942675159,15.5,0.764331210191,709.0,3.69251601479,98.0
201,KEMF,ONC,2013-01-01,22.8,0.72186836518,34.5,2.50530785563,186.0,0.908114441949,160.0
202,KEMF,ONC,2013-01-01,18.8,0.636942675159,18.5,1.69851380042,287.0,1.4012303486,160.0
203,KEMF,ONC,2013-01-01,22.8,0.552016985138,15.5,0.934182590234,644.0,3.14422419686,160.0
204,KEMF,ONC,2013-02-01,22.8,0.67940552017,33.5,1.78343949045,217.0,1.50204194642,149.0
205,KEMF,ONC,2013-02-01,18.4,0.67940552017,18.5,1.65605095541,167.0,1.15594933204,149.0
206,KEMF,ONC,2013-02-01,22.8,0.594479830149,15.5,0.806794055202,391.0,2.70644424448,149.0
207,KEMF,ONC,2013-03-01,22.8,0.636942675159,33.5,1.82590233546,120.0,1.51209677419,94.0
208,KEMF,ONC,2013-03-01,18.8,0.764331210191,27.5,1.44373673036,57.0,0.718245967742,94.0
209,KEMF,ONC,2013-03-01,18.8,0.552016985138,18.5,1.48619957537,125.0,1.57510080645,94.0
210,KEMF,ONC,2013-03-01,22.8,0.509554140127,15.5,0.849256900212,252.0,3.17540322581,94.0
